post_id	meta_key	meta_value
19609	_manage_stock	no
19610	_manage_stock	no
19611	_manage_stock	no
19612	_manage_stock	no
19613	_manage_stock	no
19614	_manage_stock	no
19615	_manage_stock	no
19616	_manage_stock	no
19617	_manage_stock	no
19618	_manage_stock	no
19619	_manage_stock	no
19620	_manage_stock	no
19621	_manage_stock	no
19622	_manage_stock	no
19623	_manage_stock	no
19624	_manage_stock	no
19625	_manage_stock	no
19626	_manage_stock	no
19627	_manage_stock	no
19628	_manage_stock	no
19629	_manage_stock	no
19630	_manage_stock	no
19631	_manage_stock	no
19632	_manage_stock	no
19633	_manage_stock	no
19634	_manage_stock	no
19635	_manage_stock	no
19636	_manage_stock	no
19637	_manage_stock	no
19638	_manage_stock	no
19639	_manage_stock	no
19640	_manage_stock	no
19641	_manage_stock	no
19642	_manage_stock	no
19643	_manage_stock	no
19644	_manage_stock	no
19645	_manage_stock	no
19646	_manage_stock	no
19647	_manage_stock	no
19648	_manage_stock	no
19649	_manage_stock	no
19650	_manage_stock	no
19651	_manage_stock	no
19652	_manage_stock	no
19653	_manage_stock	no
19654	_manage_stock	no
19655	_manage_stock	no
19656	_manage_stock	no
19657	_manage_stock	no
19658	_manage_stock	no
19659	_manage_stock	no
19660	_manage_stock	no
19661	_manage_stock	no
19663	_manage_stock	no
4321	_price	47
4323	_price	40
4325	_price	79
4327	_price	100
4329	_price	47
4338	_price	295
4341	_price	870
4343	_price	530
4345	_price	340
4355	_price	775
4359	_price	775
4361	_price	775
4604	_price	46
4685	_price	2790
4610	_price	325
4617	_price	50
4629	_price	58
4631	_price	2.5316
4638	_price	48
4645	_price	425
4646	_price	315
4654	_price	990
4658	_price	190
4660	_price	135
4665	_price	189
4666	_price	99
4668	_price	83
4673	_price	129
4677	_price	170
4679	_price	250
4682	_price	2790
4686	_price	930
4689	_price	130
4692	_price	627
4698	_price	4.2
4716	_price	375
4720	_price	1197
4722	_price	660
4727	_price	80
4732	_price	40
4733	_price	790
4736	_price	185
4739	_price	110
4741	_price	70
4743	_price	55
4745	_price	550
4751	_price	380
4753	_price	440
4759	_price	2.35
4762	_price	2.48
4764	_price	2.69
4770	_price	3
4771	_price	3.84
4774	_price	2.57
4776	_price	2.70
4781	_price	2.89
4782	_price	3.20
4783	_price	3.34
4784	_price	3.60
4785	_price	2.42
4787	_price	2.57
4790	_price	2.74
4791	_price	3.02
4792	_price	3.16
4793	_price	3.44
4797	_price	920
4800	_price	680
4803	_price	180
4807	_price	300
4810	_price	550
4813	_price	200
4816	_price	129
4818	_price	150
4821	_price	59
4826	_price	950
4829	_price	1870
4830	_price	549
4833	_price	590
4839	_price	730
4842	_price	1590
4877	_price	296
4878	_price	1800
4888	_price	730
4894	_price	317
4916	_price	135
4918	_price	190
4920	_price	175
4921	_price	31
4922	_price	33
4923	_price	196
4931	_price	42
4933	_price	40
4938	_price	90
4940	_price	121
4942	_price	121
4943	_price	121
4944	_price	390
4946	_price	210
4929	_price	330
4950	_price	155
4954	_price	120
9647	_price	112
4958	_price	1009
4961	_price	559
4970	_price	459
15263	_price	220
4983	_price	319
4987	_price	279
4990	_price	480
4948	_price	245
4995	_price	245
5002	_price	652
5010	_price	528
5012	_price	930
5015	_price	1620
5017	_price	1099
5022	_price	1375
5013	_price	390
5027	_price	465
5029	_price	799
5073	_price	299
5077	_price	335
5081	_price	258
5085	_price	646
5088	_price	140
5090	_price	151
5092	_price	120
5087	_price	2470
5096	_price	129
5097	_price	770
5019	_price	370
5103	_price	220
5106	_price	275
5109	_price	181
5008	_price	528
5111	_price	225
5114	_price	139
5117	_price	129
5120	_price	155
5122	_price	80
5124	_price	450
5128	_price	38
5130	_price	38
5134	_price	105
5137	_price	400
5136	_price	30
5141	_price	405
5140	_price	180
5143	_price	960
5145	_price	200
5149	_price	140
5151	_price	195
5153	_price	90
5155	_price	140
5158	_price	92
5160	_price	120
5162	_price	160
5164	_price	160
5166	_price	35
5168	_price	30
5170	_price	186
5172	_price	305
5174	_price	549
5175	_price	650
5177	_price	1220
5180	_price	25
5184	_price	410
5186	_price	2088
5188	_price	120
5190	_price	798
5194	_price	1865
5196	_price	560
5199	_price	390
5201	_price	460
5206	_price	833
5208	_price	859
5209	_price	1408
4952	_price	86
4935	_price	90
4714	_price	140
5221	_price	60
5224	_price	76
5227	_price	76
5229	_price	716
5232	_price	349
5236	_price	480
5238	_price	229
5241	_price	125
5244	_price	88
5246	_price	189
5234	_price	1940
5249	_price	215
5252	_price	200
5255	_price	129
5250	_price	872
5259	_price	142
5263	_price	190
5265	_price	190
5267	_price	324
5269	_price	19
5271	_price	19
5273	_price	569
5275	_price	199
5277	_price	120
5279	_price	900
5281	_price	120
5284	_price	120
5285	_price	410
5287	_price	800
5290	_price	250
5294	_price	498
5297	_price	245
5301	_price	257
5304	_price	1460
5305	_price	931
5307	_price	1035
5310	_price	460
5292	_price	110
5313	_price	270
8505	_price	225
5324	_price	73
5328	_price	425
5330	_price	200
5340	_price	210
5344	_price	583
5348	_price	665
5350	_price	396
8503	_price	210
8501	_price	79
5353	_price	1210
5369	_price	552
5371	_price	150
5374	_price	460
5376	_price	740
5379	_price	270
5381	_price	1392
5383	_price	330
5385	_price	858
5387	_price	65
5389	_price	1350
5391	_price	220
5393	_price	684
5395	_price	250
8517	_price	
8506	_price	99
5561	_price	760
5559	_price	142
5397	_price	480
5414	_price	848
5416	_price	213
5418	_price	390
5420	_price	145
5422	_price	550
5424	_price	309
5427	_price	120
8514	_price	145
8513	_price	306
8511	_price	110
15265	_price	185
8509	_price	150
8520	_price	79
5553	_price	764
5552	_price	286
5551	_price	2760
5551	_price	764
5557	_price	305
5555	_price	559
5554	_price	2760
8523	_price	280
5502	_price	3286
5501	_price	295
5503	_price	879
5504	_price	295
5501	_price	879
5508	_price	255
5453	_price	2430
5509	_price	599
5453	_price	599
5510	_price	2430
5453	_price	255
5457	_price	730
5527	_price	730
5517	_price	2900
5629	_price	2450
5563	_price	120
5565	_price	130
5568	_price	427
5570	_price	105
5572	_price	100
5580	_price	479
5583	_price	1200
5585	_price	1140
5587	_price	215
5589	_price	297
5591	_price	498
5593	_price	360
5595	_price	96
8587	_price	82
5598	_price	160
5600	_price	192
5605	_price	345
5607	_price	250
5609	_price	650
5611	_price	455
5615	_price	199
5628	_price	260
5528	_price	2600
5528	_price	700
5528	_price	260
5619	_price	2600
5618	_price	700
5633	_price	2790
5637	_price	1990
5642	_price	1990
5636	_price	1540
5652	_price	1540
5657	_price	179
5660	_price	192
5663	_price	179
5658	_price	69
5664	_price	200
5665	_price	560
5667	_price	260
9748	_price	79
5676	_price	185
5677	_price	649
5679	_price	290
5681	_price	320
5683	_price	646
5685	_price	220
5687	_price	380
5690	_price	89
5694	_price	210
5698	_price	165
5699	_price	165
5700	_price	229
5702	_price	170
5705	_price	229
5707	_price	82
5711	_price	225
5714	_price	1540
5715	_price	705
5719	_price	258
5723	_price	535
5726	_price	430
5729	_price	129
5731	_price	272
5733	_price	200
5738	_price	130
5741	_price	320
5727	_price	7100
5746	_price	7100
5750	_price	7100
5756	_price	880
5758	_price	489
5762	_price	489
5765	_price	489
5769	_price	900
5771	_price	400
5774	_price	220
5782	_price	1250
5779	_price	159
8665	_price	60
5787	_price	490
5788	_price	352
5790	_price	255
5848	_price	160
5846	_price	210
5810	_price	230
5795	_price	620
5806	_price	370
5814	_price	297
5816	_price	627
5819	_price	378
5823	_price	230
5826	_price	1900
5829	_price	485
5831	_price	515
5834	_price	1470
5796	_price	160
5837	_price	359
5817	_price	160
5842	_price	829
5849	_price	335
5851	_price	165
5853	_price	170
5855	_price	190
5859	_price	449
5860	_price	390
5862	_price	230
5781	_price	470
5864	_price	249
5867	_price	58
5869	_price	380
5871	_price	740
5874	_price	270
5876	_price	310
5878	_price	320
5880	_price	280
5881	_price	315
5883	_price	210
5885	_price	439
5888	_price	95
5891	_price	450
5894	_price	66
5896	_price	82
5901	_price	45
5897	_price	45
5904	_price	39
5903	_price	39
5907	_price	169
5909	_price	134
5910	_price	398
5915	_price	10
5914	_price	10
5918	_price	27
5917	_price	27
5920	_price	22
5919	_price	22
5922	_price	43
5921	_price	43
5924	_price	48
5923	_price	48
5929	_price	536
5932	_price	110
5933	_price	200
5936	_price	220
5937	_price	252
5938	_price	260
5941	_price	220
5940	_price	220
5944	_price	570
5947	_price	450
5949	_price	360
5951	_price	345
5953	_price	110
5913	_price	110
5956	_price	499
5962	_price	225
5964	_price	293
5966	_price	450
5961	_price	225
5961	_price	293
5961	_price	450
5970	_price	275
5972	_price	320
5973	_price	350
5969	_price	350
5969	_price	320
5969	_price	275
5977	_price	600
5978	_price	690
5976	_price	690
5976	_price	600
5984	_price	310
5987	_price	120
5988	_price	450
5986	_price	120
5990	_price	185
5992	_price	185
5993	_price	685
5996	_price	1460
5990	_price	685
5990	_price	1460
5999	_price	70
6001	_price	117
6002	_price	280
6003	_price	530
6004	_price	950
5998	_price	950
5998	_price	530
5998	_price	280
5998	_price	117
5998	_price	70
5986	_price	450
6009	_price	225
6011	_price	950
6012	_price	2200
6008	_price	225
6008	_price	950
6008	_price	2200
6014	_price	280
6013	_price	280
6016	_price	550
6013	_price	550
6019	_price	189
6022	_price	345
6025	_price	447
6027	_price	549
6028	_price	300
6030	_price	295
6035	_price	630
6037	_price	420
6042	_price	230
6045	_price	627
6047	_price	2219
6050	_price	1350
6053	_price	309
6055	_price	450
6057	_price	600
6059	_price	110
6064	_price	135
6068	_price	240
6075	_price	1760
6051	_price	1980
6077	_price	1980
6051	_price	2326
6078	_price	2326
6051	_price	2915
6080	_price	2915
6051	_price	3320
6081	_price	3320
6051	_price	3760
6074	_price	286
6083	_price	4430
6051	_price	4430
6082	_price	3760
6051	_price	1760
6084	_price	810
6086	_price	325
6089	_price	250
6091	_price	499
6093	_price	569
6095	_price	490
6097	_price	810
6100	_price	210
6103	_price	65
6105	_price	460
6109	_price	459
6108	_price	135
6113	_price	135
6115	_price	805
6117	_price	198
6118	_price	342
6119	_price	352
6120	_price	365
6121	_price	400
6122	_price	420
6111	_price	198
6111	_price	342
6111	_price	352
6111	_price	365
6111	_price	400
6111	_price	420
6127	_price	1090
6133	_price	8990
6139	_price	125
6143	_price	120
6145	_price	190
6149	_price	1900
6151	_price	1480
6153	_price	478
6157	_price	600
6159	_price	1024
6165	_price	260
6166	_price	379
6167	_price	745
6168	_price	1024
6169	_price	1259
6170	_price	1360
6171	_price	2500
6172	_price	4150
6159	_price	4150
6159	_price	2500
6159	_price	1360
6159	_price	1259
6187	_price	180
6186	_price	230
6185	_price	180
6184	_price	180
6183	_price	180
6182	_price	180
6181	_price	180
6180	_price	180
6179	_price	180
6178	_price	180
6189	_price	180
6188	_price	180
6177	_price	180
6193	_price	120
6195	_price	155
6197	_price	195
6200	_price	375
6202	_price	160
6208	_price	805
6209	_price	294
6211	_price	340
6201	_price	566
6214	_price	180
6221	_price	428
6223	_price	431
6219	_price	260
6226	_price	790
6229	_price	160
6230	_price	1200
6232	_price	650
6235	_price	250
6238	_price	325
6239	_price	740
6241	_price	268
6237	_price	165
6227	_price	120
6244	_price	390
6247	_price	398
6249	_price	339
6252	_price	139
6256	_price	120
6259	_price	299
6261	_price	370
6264	_price	89
6266	_price	490
6270	_price	340
6268	_price	130
6274	_price	715
6277	_price	620
6279	_price	120
6281	_price	174
6283	_price	120
6285	_price	315
6287	_price	200
6290	_price	110
6293	_price	816
6299	_price	715
6296	_price	373
6295	_price	800
6305	_price	1100
6304	_price	1320
6309	_price	850
6308	_price	1320
6316	_price	60
6313	_price	190
6319	_price	120
6322	_price	90
6324	_price	215
6326	_price	185
6328	_price	690
6330	_price	940
6338	_price	230
6339	_price	266
6340	_price	196
6341	_price	362
6334	_price	362
6334	_price	266
6334	_price	230
6342	_price	60
6345	_price	25
6347	_price	130
6353	_price	260
6355	_price	257
6357	_price	340
6359	_price	270
6360	_price	390
6366	_price	229
9436	_price	185
6365	_price	280
6374	_price	120
6382	_price	150
6384	_price	230
6379	_price	172
6386	_price	270
6390	_price	165
6392	_price	164
6388	_price	295
6397	_price	60
6401	_price	430
6404	_price	390
6403	_price	120
6407	_price	55
6409	_price	100
6411	_price	55
6415	_price	55
6417	_price	50
6419	_price	1350
6380	_price	139
6421	_price	90
6425	_price	120
6428	_price	85
6429	_price	800
6431	_price	1026
6432	_price	875
6434	_price	70
6436	_price	241
6438	_price	499
6440	_price	200
6442	_price	220
6444	_price	390
6446	_price	285
6451	_price	200
6453	_price	120
6448	_price	540
6458	_price	280
6461	_price	496
6463	_price	260
6459	_price	265
6467	_price	520
6466	_price	120
6472	_price	161
6479	_price	240
6475	_price	388
6483	_price	446
6486	_price	446
6487	_price	395
6490	_price	295
6489	_price	45
6493	_price	280
6495	_price	419
6501	_price	276
6499	_price	360
6506	_price	85
6508	_price	230
6510	_price	799
6512	_price	290
6514	_price	400
6516	_price	279
6522	_price	245
6524	_price	600
6526	_price	870
6528	_price	594
6530	_price	1100
6532	_price	815
4335	_price	485
6535	_price	185
6539	_price	120
6542	_price	479
6544	_price	546
6537	_price	110
6551	_price	265
6553	_price	269
6559	_price	225
6548	_price	390
6561	_price	353
6538	_price	200
6567	_price	70
6568	_price	360
6569	_price	480
6573	_price	340
6576	_price	310
6577	_price	944
9069	_price	220
6580	_price	325
6582	_price	360
6584	_price	1090
6587	_price	480
6588	_price	395
6590	_price	395
6594	_price	360
6595	_price	479
6598	_price	190
6599	_price	267
6602	_price	272
6612	_price	250
6611	_price	135
6617	_price	549
6616	_price	992
6621	_price	280
6619	_price	135
6625	_price	875
6626	_price	225
6629	_price	690
6632	_price	278
6634	_price	162
6641	_price	220
6642	_price	250
6644	_price	330
6645	_price	430
6647	_price	890
6648	_price	547
6650	_price	945
6653	_price	540
6657	_price	170
6660	_price	190
6661	_price	129
6663	_price	522
6664	_price	240
6665	_price	500
6666	_price	180
6668	_price	225
6669	_price	395
6671	_price	210
6673	_price	270
6675	_price	270
6676	_price	680
6678	_price	620
6679	_price	790
6681	_price	536
6655	_price	75
6683	_price	1390
6687	_price	260
6689	_price	174
6694	_price	74
6704	_price	38
6705	_price	65
6718	_price	620
6755	_price	345
6868	_price	65
6869	_price	65
6870	_price	65
6872	_price	65
6873	_price	65
6874	_price	65
6709	_price	65
6876	_price	52
6877	_price	52
6878	_price	52
6879	_price	52
6880	_price	52
6881	_price	52
6882	_price	52
6875	_price	52
7036	_price	38
6914	_price	54
6987	_price	112
6992	_price	122
6998	_price	35
7055	_price	26
7056	_price	54
7057	_price	42
7058	_price	35
7077	_price	40
7120	_price	28.0000
7137	_price	49
7160	_price	45
7167	_price	368
7171	_price	609
7176	_price	440
7178	_price	380
7180	_price	198
7181	_price	970
7183	_price	230
7185	_price	120
7187	_price	200
7189	_price	300
7206	_price	56
7190	_price	75
7199	_price	195
7210	_price	45
7233	_price	46
7232	_price	96
7235	_price	1215
7237	_price	31
7239	_price	35
7241	_price	470
7245	_price	300
7250	_price	45
7252	_price	40
7255	_price	2160
7258	_price	30
9438	_price	30
7267	_price	54.0000
15315	_price	640
7269	_price	36.0000
7263	_price	100
7271	_price	339
7275	_price	129
7278	_price	89
7281	_price	40
7284	_price	330
7287	_price	120
7286	_price	32
7290	_price	700
7299	_price	340
7295	_price	1682
7301	_price	415
7303	_price	495
7304	_price	770
7306	_price	975
7307	_price	1035
7308	_price	1079
7310	_price	1682
7311	_price	555
7295	_price	1079
7295	_price	1035
7295	_price	975
7295	_price	770
7295	_price	555
7295	_price	495
7295	_price	415
7295	_price	340
7312	_price	132
7315	_price	132
7318	_price	188
7317	_price	188
7323	_price	60
7331	_price	61
7333	_price	69
7335	_price	78
7337	_price	98
7330	_price	61
7330	_price	69
7330	_price	78
7330	_price	98
7339	_price	430
7342	_price	170
7346	_price	200
7341	_price	140
7349	_price	435
7351	_price	345
7354	_price	255
7356	_price	270
7358	_price	270
7360	_price	250
7362	_price	494
7367	_price	1050
7373	_price	132
7377	_price	125
7380	_price	65
7382	_price	257
7390	_price	365
7392	_price	380
7376	_price	75
7384	_price	110
7386	_price	138
7388	_price	182
7397	_price	230
7348	_price	230
7348	_price	182
7348	_price	138
7348	_price	110
7348	_price	75
7394	_price	206
7399	_price	340
7402	_price	180
7405	_price	179
7408	_price	133
7410	_price	320
7412	_price	245
7414	_price	170
7416	_price	139
7418	_price	160
7420	_price	250
7422	_price	155
7426	_price	2450
7428	_price	290
7430	_price	840
7432	_price	1340
7435	_price	400
7293	_price	55
7437	_price	102
7439	_price	96
7441	_price	4290
7446	_price	60
7447	_price	110
7447	_price	110
7447	_price	110
7454	_price	1150
7460	_price	1350
7463	_price	64
7466	_price	89
7469	_price	102
7455	_price	64
7455	_price	89
7455	_price	102
7464	_price	1490
7470	_price	350
7475	_price	32
7478	_price	52
7479	_price	65
7472	_price	32
7472	_price	52
7472	_price	65
7477	_price	1270
7482	_price	36
7481	_price	31
7487	_price	455
7491	_price	31
7490	_price	455
7493	_price	44
7494	_price	63
7481	_price	36
7481	_price	44
7481	_price	63
7495	_price	2350
7500	_price	256
7502	_price	355
7496	_price	256
7496	_price	355
7504	_price	170
7505	_price	222
7503	_price	222
7503	_price	170
7507	_price	795
7509	_price	285
7515	_price	999
7524	_price	636
7528	_price	185
7533	_price	1397
7512	_price	135
7537	_price	715
7540	_price	620
7546	_price	150
7550	_price	318
7554	_price	428
7557	_price	564
7558	_price	495
7561	_price	1159
7568	_price	1059
7574	_price	480
7587	_price	2720
7589	_price	100
7591	_price	140
7593	_price	150
7595	_price	120
7599	_price	140
7604	_price	150
7602	_price	323
7607	_price	575
7611	_price	215
7613	_price	330
7615	_price	400
7617	_price	190
7619	_price	530
7621	_price	290
7623	_price	330
7626	_price	645
7628	_price	89
7630	_price	229
7633	_price	279
7634	_price	160
7631	_price	290
8437	_price	160
7638	_price	100
7641	_price	120
7644	_price	245
7648	_price	67
7657	_price	459
7661	_price	105
7663	_price	130
7664	_price	169
7656	_price	130
7656	_price	169
7665	_price	230
7667	_price	105
7669	_price	130
7670	_price	169
7656	_price	105
7671	_price	135
7674	_price	329
7675	_price	360
7679	_price	1178
7682	_price	110
7688	_price	1690
7685	_price	30
7692	_price	1653
7689	_price	110
7693	_price	66
7695	_price	895
7703	_price	689
7702	_price	259
7705	_price	759
7707	_price	539
7709	_price	105
7711	_price	185
7714	_price	48
7715	_price	87
7717	_price	242
7722	_price	65
7723	_price	300
7727	_price	290
7728	_price	159
7733	_price	400
7736	_price	280
7739	_price	233
7740	_price	197
7742	_price	298
7744	_price	210
7747	_price	61
7734	_price	140
7768	_price	127
7771	_price	99
7772	_price	148
7774	_price	99
7775	_price	205
7776	_price	70
7779	_price	349
7784	_price	147
6159	_price	745
6159	_price	379
7787	_price	200
7790	_price	210
7792	_price	539
7797	_price	685
7789	_price	58
7799	_price	52
7801	_price	345
7802	_price	590
7806	_price	250
7812	_price	180
7816	_price	350
7819	_price	25
7822	_price	25
7823	_price	25
7829	_price	90
7830	_price	90
7831	_price	90
7832	_price	90
7833	_price	90
7824	_price	90
7827	_price	49
7828	_price	420
7837	_price	232
7839	_price	590
7844	_price	845
6159	_price	260
7887	_price	270
7850	_price	700
7851	_price	2600
7848	_price	700
7848	_price	2600
7841	_price	170
7867	_price	60
7891	_price	671
7892	_price	2364
7893	_price	270
7894	_price	671
7895	_price	2364
7889	_price	440
7897	_price	270
7885	_price	270
7885	_price	671
7938	_price	48
7923	_price	55
7924	_price	71
7920	_price	55
7925	_price	118
7920	_price	71
7939	_price	75
7940	_price	100
7937	_price	48
7937	_price	75
7942	_price	120
7937	_price	100
7937	_price	120
15269	_price	390
15646	_price	95
7951	_price	785
7953	_price	1300
7958	_price	318
7956	_price	839
7963	_price	258
7965	_price	258
7967	_price	258
7976	_price	245
7978	_price	245
7979	_price	245
7973	_price	245
7981	_price	185
7984	_price	260
7966	_price	1380
7987	_price	185
7989	_price	745
7995	_price	239
7997	_price	514
7999	_price	690
8002	_price	1070
8010	_price	65
8012	_price	305
8014	_price	139
8016	_price	290
8019	_price	130
8025	_price	288
8026	_price	508
8007	_price	288
8007	_price	508
8028	_price	42
8030	_price	865
8005	_price	470
7993	_price	398
8034	_price	150
8036	_price	150
8032	_price	150
8033	_price	449
8041	_price	215
8045	_price	550
8051	_price	165
8056	_price	99
8059	_price	226
8066	_price	120
8068	_price	120
8069	_price	180
8073	_price	459
8081	_price	195
8085	_price	380
8082	_price	36
8091	_price	4930
8093	_price	929
8090	_price	185
8099	_price	665
8101	_price	2200
8107	_price	1283
8109	_price	163
8113	_price	142
8115	_price	114
8117	_price	100
8230	_price	113
8230	_price	148
8249	_price	448
8127	_price	59
8128	_price	63
8129	_price	91
7900	_price	63
8130	_price	113
8131	_price	140
8132	_price	149
7900	_price	59
8133	_price	187
8134	_price	248
7900	_price	248
7900	_price	187
7900	_price	149
7900	_price	140
7900	_price	113
8136	_price	100
8138	_price	107
8140	_price	123
8135	_price	107
8135	_price	100
8144	_price	97
8146	_price	125
8148	_price	79
8151	_price	125
8153	_price	120
8157	_price	189
8160	_price	179
8162	_price	99
8164	_price	99
8166	_price	118
8167	_price	110
8171	_price	87
8172	_price	320
8173	_price	320
8174	_price	320
8175	_price	320
8176	_price	320
8177	_price	320
8178	_price	320
8179	_price	320
8180	_price	320
8181	_price	320
8183	_price	320
8184	_price	1059
8185	_price	320
8182	_price	90
8189	_price	95
8191	_price	120
8192	_price	655
8194	_price	142
8197	_price	542
8199	_price	330
8202	_price	200
8208	_price	245
8214	_price	965
8209	_price	295
8212	_price	295
8027	_price	295
8217	_price	145
8221	_price	160
8224	_price	190
8229	_price	50
8233	_price	110
8234	_price	110
8235	_price	110
8236	_price	110
8237	_price	110
8238	_price	113
8239	_price	115
8240	_price	129
8241	_price	148
8243	_price	190
8244	_price	215
8245	_price	229
8246	_price	245
8247	_price	
8248	_price	350
8230	_price	115
8257	_price	1059
8258	_price	320
8230	_price	129
8263	_price	259
8266	_price	299
8270	_price	249
8272	_price	199
8273	_price	265
8277	_price	235
8278	_price	18.90
8290	_price	115
8300	_price	25
8303	_price	170
8305	_price	195
8314	_price	575
8318	_price	499
8321	_price	399
8323	_price	70
8325	_price	75
8326	_price	110
8328	_price	79
8331	_price	135
8332	_price	125
8333	_price	125
8329	_price	199
8329	_price	200
8335	_price	145
8337	_price	135
8343	_price	135
8347	_price	169
8349	_price	60
8352	_price	69
8354	_price	79
8351	_price	33
8357	_price	139
8358	_price	220
8329	_price	189
8359	_price	558
8361	_price	458
8363	_price	275
8356	_price	225
8370	_price	125
8375	_price	140
8373	_price	598
8380	_price	499
8383	_price	180
8385	_price	340
8388	_price	260
8390	_price	110
8382	_price	380
8396	_price	140
8399	_price	120
8394	_price	325
8401	_price	150
8403	_price	75
8404	_price	230
8402	_price	194
8409	_price	325
8410	_price	194
8418	_price	190
8419	_price	1850
8424	_price	1850
8415	_price	80
8431	_price	120
8433	_price	140
8435	_price	140
8439	_price	98
8440	_price	120
8441	_price	362
8442	_price	110
8445	_price	90
8450	_price	313
8451	_price	190
8452	_price	430
8453	_price	195
8454	_price	400
8456	_price	493
8458	_price	322
8459	_price	180
8461	_price	493
8462	_price	320
8464	_price	130
8465	_price	220
8467	_price	180
8469	_price	120
8473	_price	120
8475	_price	35
8478	_price	50
8480	_price	350
8482	_price	155
8486	_price	
8490	_price	30
8507	_price	495
8528	_price	650
8530	_price	365
15926	_price	3.50
13769	_price	4.90
13769	_price	3.50
8533	_price	65
8538	_price	210
8541	_price	360
8543	_price	100
8549	_price	1575
8545	_price	2500
8553	_price	180
8555	_price	40
8557	_price	1560
8559	_price	6
8562	_price	7
8561	_price	504
8566	_price	7
8569	_price	95
8570	_price	956
8572	_price	100
8575	_price	550
8577	_price	550
8578	_price	408
8579	_price	247
8581	_price	247
8582	_price	256
8584	_price	256
8592	_price	60
8594	_price	30
8597	_price	30
8601	_price	60
8590	_price	100
8603	_price	80
8606	_price	70
8609	_price	70
8610	_price	325
8611	_price	45
8614	_price	75
8618	_price	301
8619	_price	228
8620	_price	151
8621	_price	99
8622	_price	95
8623	_price	92
8616	_price	301
8616	_price	228
8624	_price	430
8626	_price	670
8628	_price	1746
8631	_price	190
8630	_price	100
8635	_price	42
8634	_price	89
8639	_price	159
8640	_price	70
8641	_price	90
8643	_price	630
8645	_price	180
8646	_price	228
8650	_price	325
8655	_price	390
8666	_price	160
8667	_price	149
8668	_price	55
8664	_price	21
8671	_price	400
8673	_price	120
8676	_price	50
8679	_price	330
8682	_price	50
8684	_price	90
8688	_price	85
8690	_price	75
8691	_price	160
8694	_price	205
8696	_price	49
8697	_price	1160
8700	_price	190
8703	_price	300
8708	_price	1195
8710	_price	189
8712	_price	232
8713	_price	480
8715	_price	69
8720	_price	136
8722	_price	170
8723	_price	204
8724	_price	255
8719	_price	136
8719	_price	170
8719	_price	204
8719	_price	255
8728	_price	129
8732	_price	86
8735	_price	50
8736	_price	45
8737	_price	40
8727	_price	40
8727	_price	45
8741	_price	60
8727	_price	50
8727	_price	60
8743	_price	45
8744	_price	45
8745	_price	45
8746	_price	45
8742	_price	45
8748	_price	45
8749	_price	45
8752	_price	45
8753	_price	45
8754	_price	45
8755	_price	45
8751	_price	45
8757	_price	45
8740	_price	523
8760	_price	118
8762	_price	130
8764	_price	65
8766	_price	490
9778	_price	185.0000
8864	_price	50
8848	_price	75
8849	_price	40
8780	_price	82
8781	_price	89
8782	_price	115
8768	_price	55
8768	_price	70
8768	_price	75
8789	_price	75
8788	_price	70
8785	_price	55
8772	_price	80
8768	_price	80
8798	_price	50
8801	_price	50
8802	_price	50
8805	_price	50
8812	_price	40
8811	_price	50
8815	_price	50
8826	_price	55
8825	_price	40
8827	_price	55
8829	_price	59
8797	_price	40
8797	_price	50
8797	_price	55
8797	_price	59
8840	_price	55
8841	_price	55
8842	_price	59
8803	_price	40
8803	_price	50
8803	_price	55
8803	_price	59
8852	_price	70
9776	_price	185
8856	_price	75
8857	_price	80
8858	_price	82
8848	_price	70
8867	_price	50
8868	_price	50
8869	_price	50
8870	_price	50
8871	_price	50
8872	_price	50
8865	_price	50
8887	_price	50
8879	_price	25
8894	_price	55
8895	_price	55
8896	_price	55
8897	_price	55
8898	_price	55
8899	_price	55
8893	_price	55
8901	_price	55
8910	_price	2550
8913	_price	745
8915	_price	650
8916	_price	2030
8920	_price	1400
8923	_price	700
12415	_price	225
8928	_price	60
8930	_price	30
8932	_price	15
8934	_price	445
8936	_price	405
8939	_price	40
8942	_price	45
8944	_price	45
8948	_price	45
8945	_price	45
8951	_price	290
8954	_price	320
8958	_price	180
8962	_price	290
8967	_price	419
8971	_price	90
8973	_price	58
8976	_price	310
8980	_price	230
8983	_price	270
8985	_price	60
8988	_price	32
8990	_price	2.80
8994	_price	249.75
8995	_price	249.75
8996	_price	249.75
8997	_price	249.75
8998	_price	249.75
8999	_price	249.75
9000	_price	249.75
9003	_price	100
9005	_price	58
9007	_price	1290
9010	_price	875
9017	_price	349
9021	_price	1950
9023	_price	650
9032	_price	15
9033	_price	18
9034	_price	24
9025	_price	18
9025	_price	24
9036	_price	750
9037	_price	1050
9038	_price	1129
9035	_price	1129
9035	_price	1050
9040	_price	130
9042	_price	110
9045	_price	750
9048	_price	175
9051	_price	450
9053	_price	100
9054	_price	305
9056	_price	190
9061	_price	3
9071	_price	145
9068	_price	532
9077	_price	145
9078	_price	179
9082	_price	96
9084	_price	169
9090	_price	180
9092	_price	215
9094	_price	410
9096	_price	795
9098	_price	57
9100	_price	220
9102	_price	50
9105	_price	200
9106	_price	80
9108	_price	20
9110	_price	13
9113	_price	13
9116	_price	15
9114	_price	15
9118	_price	15
9117	_price	15
9119	_price	15
9122	_price	25
9124	_price	25
9129	_price	25
9132	_price	80
9136	_price	60
9140	_price	39
9141	_price	39
